sku_id,category,product_name,scenario_order_lines,scenario_units_ordered,scenario_units_fulfilled,scenario_stockout_orders,scenario_unfulfilled_value_rupees,scenario_fulfilled_revenue_rupees,scenario_fill_rate_pct,data_origin,priority_rank,priority_score
3344,Paan Corner,Clean & Clear Foaming Face Wash,3,6,3,1,486.0,486.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3438,Paan Corner,Bajaj Almond Drops Hair Oil Bottle,3,4,0,3,480.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,221,50
2320,Chocolates & Candies,Kelloggs Chocos,3,4,1,2,480.0,160.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1279,Beverages,Amul Cheese - Block,1,2,0,1,480.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1703,Packaged Food,MTR Paneer Butter Masala & Veg Pulao,3,5,2,2,474.0,316.0,40.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1369,Beverages,Go Cheese Pizza Blend Mozzarella + Cheddar,2,4,0,2,472.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,10,60
121,Cooking Essentials,Tata Sampann High Protien Kabuli Chana,4,6,1,3,470.0,94.0,16.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,712,25
438,Cooking Essentials,Happilo Premium 100% Natural Whole Cashews,3,5,3,1,470.0,705.0,60.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1594,Packaged Food,Funfoods Peanut Butter Crunchy,3,5,2,2,468.0,312.0,40.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,657,25
1204,"Dairy, Bread & Batter",Funfoods Peanut Butter Crunchy,2,4,1,1,468.0,156.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,518,35
2567,"Meats, Fish & Eggs",Godrej Yummiez Chicken Lucknowi Seekh Kebab,1,2,0,1,468.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1182,"Dairy, Bread & Batter",The Laughing Cow Cheese Slices,2,6,3,1,465.0,465.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,569,30
3327,Paan Corner,Neutrogena Deep Clean Foaming Cleanser,3,7,3,2,460.0,345.0,42.86,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,681,25
741,Munchies,Hershey's Caramel Syrup,1,2,0,1,460.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,622,25
2106,Ice Cream & Desserts,Godrej Yummiez Cheese Corn Nuggets,1,2,0,1,460.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3432,Paan Corner,Gillette Venus Close & Clean Razor,1,2,0,1,460.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,187,50
2127,Ice Cream & Desserts,Lijjat Moong Papad,3,8,0,3,456.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,276,50
1752,Packaged Food,Safal Frozen - Sweet Corn,2,3,0,2,456.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,66,55
3576,Home & Cleaning,Air Wick Room Air Freshener Spray - Lavender & Lotus,2,6,3,1,456.0,456.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
750,Munchies,24 Mantra Red Chilly Whole,4,7,0,4,455.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,743,25
592,Cooking Essentials,Popular Essentials Buckwheat Flour (Kuttu Atta),2,4,0,2,452.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,73,55
1743,Packaged Food,Sunfeast Yippee! Magic Masala Noodles,5,10,0,5,450.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,297,50
298,Cooking Essentials,Everest Tea Masala,5,10,1,4,450.0,50.0,10.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,760,25
1232,"Dairy, Bread & Batter",Nestle A+ Slim Dahi - Low Fat,3,6,0,3,450.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,103,55
2771,Personal Care,Livon Anti-Frizz Serum,1,2,0,1,450.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3158,Paan Corner,Neutrogena Ultra Sheer Dry Touch SPF 50+ Sunblock Sunscreen Lotion,1,2,0,1,450.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3634,Home & Cleaning,Origami Plates Plain,1,2,0,1,450.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,183,50
2815,Personal Care,Clinic Plus Strong & Long Health Shampoo,1,1,0,1,449.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1981,Ice Cream & Desserts,Borges Durum Wheat Pasta Superior Quality,3,9,6,1,447.0,894.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
589,Cooking Essentials,Daawat Rozana Gold Basmati Rice,3,5,0,3,445.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,243,50
3619,Home & Cleaning,Godrej Good Night Gold Flash Liquid Vapouriser,2,5,0,2,445.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,369,45
1732,Packaged Food,The Whole Truth Peanut Butter - Unsweetened & Crunchy,3,3,0,3,444.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,198,50
2572,"Meats, Fish & Eggs",TGFC Chicken Boneless Fresh Whole,2,2,0,2,444.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,488,40
1920,Ice Cream & Desserts,Kellogg's Chocos Protein And Fibre Of 1 Roti,3,3,2,1,444.0,888.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2508,Chocolates & Candies,The Whole Truth Peanut Butter - Unsweetened & Crunchy,1,3,0,1,444.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,194,50
2976,Personal Care,Pantene Hair Fall Control Shampoo,1,2,0,1,442.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,620,25
2566,"Meats, Fish & Eggs",TGFC Tilapia Curry Cut,3,4,1,2,441.0,147.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,512,35
2597,"Meats, Fish & Eggs",Zorabian Chicken Breast Boneless,1,3,0,1,435.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,69,55
1237,"Dairy, Bread & Batter",Suguna Nourish Egg,4,7,0,4,434.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,33,60
1761,Packaged Food,Maggi Special Masala Spicy Yummy Noodles,4,6,0,4,432.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,388,45
283,Cooking Essentials,On1y Pepper Grinder,3,4,1,2,432.0,144.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,658,25
1916,Ice Cream & Desserts,Godrej Yummiez Chilli Chicken Sausages,3,5,2,1,432.0,288.0,40.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1120,Munchies,Godrej Yummiez Chicken Breakfast Salami,3,3,0,3,429.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,347,45
1195,"Dairy, Bread & Batter",Pantai Coconut Cream,2,4,1,1,429.0,143.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2513,Chocolates & Candies,Ching's Secret Veg Hakka Noodles,3,4,0,3,428.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,233,50
3393,Paan Corner,Himalaya Anti Dandruff Shampoo,3,4,2,2,426.0,426.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,617,25
2081,Ice Cream & Desserts,Cantina Beans Mexican Beans,3,6,4,1,426.0,852.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3428,Paan Corner,Sensodyne Sensitive Fresh Gel Toothpaste,2,4,0,2,424.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,227,50
513,Cooking Essentials,24 Mantra Sona Masuri Brown Rice,2,2,1,1,423.0,423.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3517,Home & Cleaning,Tide Plus Extra Power Lemon & Mint Detergent Powder,1,2,0,1,422.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3172,Paan Corner,Clinic Plus Strength & Shine Shampoo With Egg Protein,3,4,0,3,420.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,870,20
1448,Packaged Food,Safal Frozen - Mixed Vegetables,3,7,3,2,420.0,315.0,42.86,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,704,25
2021,Ice Cream & Desserts,Kitchens Of India Chicken Darbari,2,3,0,2,420.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2341,Chocolates & Candies,Kitchens Of India Chicken Chettinad,2,3,0,2,420.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,821,20
2481,Chocolates & Candies,Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip,3,9,6,1,420.0,840.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
590,Cooking Essentials,Top Ramen Masala,2,5,0,2,410.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,87,55
434,Cooking Essentials,Everest Kesari Milk Masala,1,2,0,1,410.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,819,20
3219,Paan Corner,L'Oreal 6 Oil Nourish Conditioner,3,6,3,2,405.0,405.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,848,20
483,Cooking Essentials,Jivana Jaggery,5,7,3,3,400.0,300.0,42.86,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,710,25
570,Cooking Essentials,Popular Essentials Black Brown Chana (Un-Polished),3,8,0,3,400.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,125,55
1108,Munchies,Chef's Basket Durum Wheat Penne Pasta,3,5,0,3,400.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,207,50
1748,Packaged Food,Chef's Basket Durum Wheat Penne Pasta,3,5,0,3,400.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,208,50
3165,Paan Corner,Garnier Colour Naturals Hair Colour - 1 Natural Black,3,5,0,3,400.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,892,20
1308,Beverages,Epigamia Greek Yogurt - Natural,1,2,0,1,400.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,549,30
3051,Personal Care,Johnson's Baby Oil,1,2,0,1,400.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1727,Packaged Food,Lijjat Urad Papad,5,7,0,5,399.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,282,50
2419,Chocolates & Candies,Kellogg's Special K Original Corn Flakes,3,4,1,2,399.0,133.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,665,25
1000,Munchies,Maggi Magic Cubes Extra Chicken,1,2,0,1,398.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,828,20
3380,Paan Corner,Nupur Heena Mehandi,5,10,8,1,398.0,1592.0,80.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3621,Home & Cleaning,Surf Excel Easy Wash Detergent Powder,1,3,0,1,393.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,217,50
3449,Home & Cleaning,Hit Cockroach Killer Spray,4,5,1,3,392.0,98.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
2198,Chocolates & Candies,Amul Happy Treats French Fries,7,11,5,5,390.0,325.0,45.45,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,904,20
693,Munchies,24 Mantra Organic Cumin,3,6,0,3,390.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,742,25
1490,Packaged Food,Mother's Recipe Mixed Pickle,6,9,4,3,385.0,308.0,44.44,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,729,25
1078,Munchies,Tata Sampann High Protien Chana Dal - Split,3,6,0,3,384.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,269,50
626,Munchies,Amul Fresh Cream,3,4,2,2,382.0,382.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1116,Munchies,Patanjali Pure Honey,3,4,0,3,380.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,362,45
602,Cooking Essentials,Patanjali Pure Honey,2,4,0,2,380.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,361,45
1373,Beverages,D'lecta Shredded Mozzarella Cheese,2,4,0,2,380.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,13,60
2764,Personal Care,Colgate Max Fresh Cooling Crystals Toothpaste,3,5,1,2,380.0,95.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,709,25
309,Cooking Essentials,24 Mantra Super Grain Quinoa,2,4,2,1,380.0,380.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
575,Cooking Essentials,Popular Essentials Black Raisins Seedless,3,7,0,3,378.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,273,50
2929,Personal Care,Himalaya Anti Dandruff Shampoo,4,7,4,2,378.0,504.0,57.14,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,671,25
3514,Home & Cleaning,Vanish All in One Powder Detergent Booster,2,2,0,2,378.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,629,25
3273,Paan Corner,Himalaya Anti Dandruff Shampoo,1,3,0,1,378.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,668,25
185,Cooking Essentials,24 Mantra Organic Peanuts,3,5,2,2,375.0,250.0,40.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,570,30
1201,"Dairy, Bread & Batter",RRO Burrata Cheese,2,5,2,1,375.0,250.0,40.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3714,Health & Hygiene,Bombay Shaving Company Sensitive Cartridges,2,2,1,1,375.0,375.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,795,20
1375,Beverages,Suguna Vitamin D Egg,3,6,0,3,372.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,21,60
2601,"Meats, Fish & Eggs",Suguna Vitamin D Egg,3,6,0,3,372.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,24,60
2531,Chocolates & Candies,Del Monte Natural Vinegar,4,7,0,4,371.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,392,45
3078,Personal Care,Parachute 100% Pure Coconut Oil,1,3,0,1,369.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,350,45
3394,Paan Corner,Himalaya Anti Hair Fall Shampoo,1,1,0,1,367.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3507,Home & Cleaning,Kiwi Dranex Drain Cleaner,2,3,0,2,366.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,674,25
3066,Personal Care,"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",1,1,0,1,365.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,803,20
3383,Paan Corner,TRESemme Smooth And Shine Conditioner,3,7,5,1,364.0,910.0,71.43,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,631,25
1168,"Dairy, Bread & Batter",Amul Cheese Sauce Mexican Salsa,2,5,0,2,360.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,576,30
1070,Munchies,Fortune Besan Flour,1,3,0,1,360.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,226,50
2044,Ice Cream & Desserts,Mother's Recipe Mango Pickle,2,5,2,1,360.0,240.0,40.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,857,20
3445,Home & Cleaning,"Mortein Cockroach Killer Spray, Crawling insect killer with Deep-Reach Nozzle",2,3,1,1,358.0,179.0,33.33,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,650,25
1569,Packaged Food,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,4,8,1,3,357.0,51.0,12.5,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,757,25
2199,Chocolates & Candies,Ferrero Nutella Hazeulnut Spread,2,2,1,1,357.0,357.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
567,Cooking Essentials,Tata Sampann High Protien Toor Dal - Split,2,4,0,2,356.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,241,50
1240,"Dairy, Bread & Batter",Go Cheese Pizza Blend Mozzarella + Cheddar,2,3,0,2,354.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,11,60
1778,Ice Cream & Desserts,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,3,6,3,1,354.0,354.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,688,25
1247,"Dairy, Bread & Batter",Pillsbury Pancake Mix - Funfetti,2,4,0,2,352.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,16,60
1626,Packaged Food,Masala Oats Masala & Coriander,3,4,2,1,352.0,352.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1735,Packaged Food,Safal Frozen Corn,5,9,0,5,351.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,424,45
3450,Home & Cleaning,Vim Dishwash Liquid Gel Lemon,4,5,3,2,350.0,525.0,60.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,557,30
698,Munchies,Popular Essentials Black Masoor Whole (Un-Polished),4,7,1,3,348.0,58.0,14.29,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
994,Munchies,MTR Masala - Sambar Powder,4,6,3,2,345.0,345.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1442,Packaged Food,Maggi Hot & Sweet Tomato Chilli Sauce,2,3,0,2,345.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,698,25
1399,Packaged Food,Amul Delicious Fat Spread - Cholesterol Free,4,7,3,2,344.0,258.0,42.86,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,722,25
559,Cooking Essentials,Popular Essentials Chia Seeds,4,7,0,4,343.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,400,45
2295,Chocolates & Candies,Saffola Veggie Twist Masala Oats,4,7,5,1,342.0,855.0,71.43,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,552,30
2116,Ice Cream & Desserts,Amul Cheese Spread Yummy Plain,2,4,0,2,340.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,374,45
2504,Chocolates & Candies,Amul Cheese Spread Yummy Plain,2,4,0,2,340.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,371,45
3718,Health & Hygiene,Kapiva Wild Tulsi Giloy Juice |,1,1,0,1,340.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,538,30
583,Cooking Essentials,Daawat Super Basmati Rice,1,2,0,1,338.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,61,55
1345,Beverages,Funfoods Peanut Butter Creamy,2,3,1,1,338.0,169.0,33.33,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,563,30
1661,Packaged Food,Funfoods Peanut Butter Creamy,2,4,2,1,338.0,338.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,846,20
3537,Home & Cleaning,Harpic Power Fresh 6 Toilet Cleaner Rim Block Floral Delight,2,4,2,1,338.0,338.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1411,Packaged Food,McCain French Fries Crisp & Delicious,2,3,1,1,334.0,167.0,33.33,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
565,Cooking Essentials,Satyam Singdana,2,3,0,2,333.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,78,55
2395,Chocolates & Candies,MTR Roasted Vermicelli,7,9,3,4,330.0,165.0,33.33,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,914,20
1005,Munchies,Ceres Foods Nalli Nihari Instant Liquid Masala,3,5,2,1,330.0,220.0,40.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1085,Munchies,Dabur Ginger Garlic Paste,4,7,0,4,329.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,291,50
3080,Personal Care,Dabur Gulabari Premium Rose Water,3,7,0,3,329.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,408,45
3728,Health & Hygiene,Stayfree Secure Dry Cover Extra Large Sanitary Pad,6,8,0,6,328.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,417,45
1080,Munchies,Tata Sampann Moong Chilka,3,4,0,3,328.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,92,55
2132,Ice Cream & Desserts,Top Ramen Masala,3,4,0,3,328.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,88,55
2451,Chocolates & Candies,Mother's Recipe Pickle - Mixed,3,6,3,1,327.0,327.0,50.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
179,Cooking Essentials,24 Mantra Organic Cumin,4,6,1,3,325.0,65.0,16.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,739,25
186,Cooking Essentials,Everest Hingraj Powder,2,4,0,2,324.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,714,25
220,Cooking Essentials,Top Ramen Chicken Noodles,2,6,0,2,324.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,750,25
2845,Personal Care,Colgate Gentle Sensitive+ Toothbrush Pack Of 4,3,5,2,2,324.0,216.0,40.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3720,Health & Hygiene,Epigamia Fruit Yogurt Strawberry,8,16,0,8,320.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,426,45
1363,Beverages,The Bake Shop Whole Wheat Ladi Pav,5,8,0,5,320.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,132,55
564,Cooking Essentials,Tata Sampann High Protien Chana Dal - Split,4,5,0,4,320.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,268,50
2739,Biscuits,Cadbury Oreo Chocolatey Sandwich Biscuits Family Pack,2,4,0,2,320.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,98,55
2389,Chocolates & Candies,Kellogg's Muesli 20% Nuts Delight,2,3,2,1,320.0,640.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3086,Personal Care,Whisper Choice Sanitary Pad,7,11,0,7,319.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,304,50
2857,Personal Care,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,3,3,1,2,318.0,159.0,33.33,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,648,25
2791,Personal Care,Palmolive Aroma Absolute Relax Shower Gel,1,2,0,1,318.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,649,25
3135,Paan Corner,Palmolive Aroma Absolute Relax Shower Gel,2,3,1,1,318.0,159.0,33.33,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,647,25
1766,Packaged Food,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,3,4,0,3,316.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,383,45
2542,Chocolates & Candies,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,3,4,0,3,316.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,381,45
2549,"Meats, Fish & Eggs",Godrej Real Good Chicken Curry Cut,3,6,4,1,316.0,632.0,66.67,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1100,Munchies,Everest Coriander Powder,2,5,0,2,315.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,257,50
2866,Personal Care,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,1,1,0,1,315.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
3210,Paan Corner,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,3,7,6,1,315.0,1890.0,85.71,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,0,0
1355,Beverages,Amul Lactose Free Milk,7,13,0,7,312.0,0.0,0.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY,156,55
