order_id,sku_id,customer_id,dark_store_id,order_date,category,product_name,units_ordered,units_fulfilled,stockout_flag,substitution_accepted,selling_price_rupees,gross_demand_value_rupees,fulfilled_revenue_rupees,unfulfilled_value_rupees,delivery_minutes,data_origin
QCO-SCN-00115,573,C01268,DS_04,2026-01-16,Cooking Essentials,Saffola Oats 100 % Natural,1,0,True,False,15.0,15.0,0.0,15.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00116,3086,C01053,DS_02,2026-01-13,Personal Care,Whisper Choice Sanitary Pad,1,0,True,False,29.0,29.0,0.0,29.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00117,2674,C00480,DS_01,2026-01-25,Biscuits,Cadbury Chocobakes Choc Filled Cookies,3,3,False,False,60.0,180.0,180.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00118,2573,C01670,DS_04,2026-01-09,"Meats, Fish & Eggs",Zorabian Chicken Smoked Ham,2,2,False,False,194.0,388.0,388.0,0.0,10.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00119,1472,C00605,DS_02,2026-01-09,Packaged Food,Ching's Schezwan Masala Instant Noodles,1,0,True,False,60.0,60.0,0.0,60.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00120,2210,C00055,DS_04,2026-01-02,Chocolates & Candies,MTR Breakfast Khatta Meetha Poha Mix,3,3,False,False,20.0,60.0,60.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00121,2052,C00299,DS_04,2026-01-16,Ice Cream & Desserts,Dabur Hommade - Kalonji Tamatar Ki Chutney,1,1,False,False,61.0,61.0,61.0,0.0,30.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00122,2280,C01743,DS_02,2026-01-23,Chocolates & Candies,Veeba Thousand Island Dressing,2,2,False,False,137.0,274.0,274.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00123,233,C00124,DS_04,2026-01-30,Cooking Essentials,Everest Pav Bhaji Masala,1,0,True,False,70.0,70.0,0.0,70.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00124,1425,C00946,DS_01,2026-01-16,Packaged Food,Ching's Secret Manchow Noodles Instant Soup,1,1,False,False,15.0,15.0,15.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00125,86,C00874,DS_02,2026-01-03,Fruits & Vegetables,Carrot,1,1,False,False,15.0,15.0,15.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00126,1726,C01406,DS_03,2026-01-06,Packaged Food,Kissan Mixed Fruit Jam,1,0,True,False,155.0,155.0,0.0,155.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00127,1134,C01478,DS_05,2026-01-09,"Dairy, Bread & Batter",Amul Butter - Pasteurised,2,2,False,False,240.0,480.0,480.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00128,438,C00852,DS_05,2026-01-27,Cooking Essentials,Happilo Premium 100% Natural Whole Cashews,2,2,False,False,235.0,470.0,470.0,0.0,9.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00129,291,C01138,DS_04,2026-01-18,Cooking Essentials,Cornitos Peanut - Premium Salted,1,1,False,False,108.0,108.0,108.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00130,2066,C01469,DS_04,2026-01-29,Ice Cream & Desserts,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,3,3,False,False,112.0,336.0,336.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00131,548,C01458,DS_03,2026-01-26,Cooking Essentials,Aashirvaad Superior MP Whole Wheat Atta,1,0,True,False,52.0,52.0,0.0,52.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00132,3429,C01586,DS_03,2026-01-27,Paan Corner,Whisper Bindazzz Nights XL + Sanitary Pad,1,0,True,False,90.0,90.0,0.0,90.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00133,2037,C01274,DS_03,2026-01-09,Ice Cream & Desserts,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,1,1,False,False,38.0,38.0,38.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00134,1188,C00688,DS_05,2026-01-17,"Dairy, Bread & Batter",Dlecta Natural Cheddar Slices,1,1,False,False,189.0,189.0,189.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00135,2080,C01007,DS_04,2026-01-02,Ice Cream & Desserts,Pantai Fish Sauce,1,1,False,False,234.0,234.0,234.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00136,45,C01301,DS_05,2026-01-12,Fruits & Vegetables,Amla,1,1,False,False,27.0,27.0,27.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00137,3568,C00534,DS_03,2026-01-10,Home & Cleaning,Om Bhakti Gangajal Packed At Gangotri,2,2,False,False,29.0,58.0,58.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00138,1671,C01798,DS_04,2026-01-05,Packaged Food,Kitchens Of India Rajma Masala,1,1,False,False,77.0,77.0,77.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00139,2734,C00799,DS_05,2026-01-02,Biscuits,Sunfeast Mom's Magic Cashew & Almond Biscuit,1,0,True,False,10.0,10.0,0.0,10.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00140,228,C01363,DS_03,2026-01-12,Cooking Essentials,Pillsbury Multi Grain Atta,3,3,False,False,56.0,168.0,168.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00141,1689,C00911,DS_04,2026-01-03,Packaged Food,Pantai Green Curry Paste,1,1,False,False,56.0,56.0,56.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00142,1710,C01723,DS_03,2026-01-19,Packaged Food,Yoga Bar Peanut Butter Dark Chocolate Jar,1,1,False,False,249.0,249.0,249.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00143,3482,C01202,DS_03,2026-01-09,Home & Cleaning,Ariel Complete Detergent Washing Powder 1 kg + 500 g Free,1,1,False,False,263.0,263.0,263.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00144,1995,C01326,DS_02,2026-01-07,Ice Cream & Desserts,Prasuma Momos -  Cheesy Spicy Veg,1,1,False,False,295.0,295.0,295.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00145,1635,C01395,DS_05,2026-01-04,Packaged Food,Smith & Jones Red Pasta Sauce Mix,3,3,False,False,40.0,120.0,120.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00146,885,C00594,DS_05,2026-01-14,Munchies,Ching's Schezwan Fried Rice(Miracle Masala),1,0,True,False,44.0,44.0,0.0,44.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00147,1138,C00629,DS_05,2026-01-06,"Dairy, Bread & Batter",Britannia Burger Bun with Sesame Seed,1,1,False,False,15.0,15.0,15.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00148,1815,C01489,DS_02,2026-01-18,Ice Cream & Desserts,Quaker Oats,1,1,False,False,184.0,184.0,184.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00149,1493,C00832,DS_05,2026-01-30,Packaged Food,Yoga Bar Breakfast Muesli - Chocolate & Cranberry,2,2,False,False,309.0,618.0,618.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00150,42,C01200,DS_04,2026-01-22,Fruits & Vegetables,Coccinia,3,3,False,False,27.0,81.0,81.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00151,2919,C00933,DS_02,2026-01-04,Personal Care,Dove Hair Fall Rescue Shampoo,1,0,True,False,123.0,123.0,0.0,123.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00152,3270,C00060,DS_05,2026-01-03,Paan Corner,Head & shoulders Anti Dandruff Shampoo Cool Menthol,1,1,False,False,170.0,170.0,170.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00153,421,C00849,DS_03,2026-01-27,Cooking Essentials,ITC Master Chef Hyderabadi Biryani,2,2,False,False,52.0,104.0,104.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00154,1922,C00311,DS_03,2026-01-27,Ice Cream & Desserts,Chings Secret Manchurian Instant Noodle,1,1,False,False,60.0,60.0,60.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00155,306,C00157,DS_04,2026-01-11,Cooking Essentials,Sunfeast Yippee! Power Up Atta Noodles,2,2,False,False,81.0,162.0,162.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00156,2368,C00471,DS_01,2026-01-14,Chocolates & Candies,Veeba Hot Sweet Tomato Chilli Sauce,1,0,True,False,83.0,83.0,0.0,83.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00157,938,C00527,DS_03,2026-01-12,Munchies,Popular Essentials Green Peas (Un-Polished),1,1,False,False,108.0,108.0,108.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00158,2317,C01339,DS_01,2026-01-18,Chocolates & Candies,"Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",3,3,False,False,55.0,165.0,165.0,0.0,10.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00159,2607,C00454,DS_03,2026-01-07,Biscuits,Britannia Good Day Cashew Cookies,2,2,False,False,10.0,20.0,20.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00160,2698,C01435,DS_04,2026-01-29,Biscuits,McVitie's Butter Cookies,3,3,False,False,27.0,81.0,81.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00161,304,C00379,DS_05,2026-01-13,Cooking Essentials,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,2,0,True,False,45.0,90.0,0.0,90.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00162,3377,C01489,DS_02,2026-01-06,Paan Corner,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,1,1,False,False,199.0,199.0,199.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00163,767,C00947,DS_05,2026-01-10,Munchies,Flying Bird Vanilla Essence,2,2,False,False,34.0,68.0,68.0,0.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00164,79,C00121,DS_01,2026-01-27,Fruits & Vegetables,Banana Leaf,2,2,False,False,10.0,20.0,20.0,0.0,10.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00165,1927,C00200,DS_01,2026-01-09,Ice Cream & Desserts,MTR 3 Minute Breakfast - Magic Masala Upma,1,1,False,False,25.0,25.0,25.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00166,1272,C00130,DS_02,2026-01-25,Beverages,iD Curd Cup,1,1,False,False,60.0,60.0,60.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00167,2938,C00739,DS_02,2026-01-23,Personal Care,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,2,2,False,False,120.0,240.0,240.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00168,2829,C00539,DS_03,2026-01-30,Personal Care,Engage M1 Perfume Spray for Men,2,2,False,False,194.0,388.0,388.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00169,1088,C00084,DS_01,2026-01-05,Munchies,Everest Kashmiri Lal Chilli Powder,2,0,True,False,279.0,558.0,0.0,558.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00170,3542,C01227,DS_03,2026-01-12,Home & Cleaning,Odonil Zipper Blissful Citrus,1,1,False,False,55.0,55.0,55.0,0.0,27.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00171,975,C01536,DS_05,2026-01-26,Munchies,MTR Idli/Dosa/Chilly Chutney Powder,1,1,False,False,115.0,115.0,115.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00172,1797,C01516,DS_01,2026-01-04,Ice Cream & Desserts,Amul Spray Infant Milk Food,2,2,False,False,193.0,386.0,386.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00173,844,C00272,DS_03,2026-01-02,Munchies,The Bake Shop Bread Crumbs,3,3,False,False,47.0,141.0,141.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00174,3474,C01565,DS_04,2026-01-01,Home & Cleaning,Harpic Hygienic Toilet Cleaner Rim Block Citrus,3,3,False,False,77.0,231.0,231.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00175,522,C00767,DS_03,2026-01-03,Cooking Essentials,Flying Bird Food Essence - Kewra,1,1,False,False,50.0,50.0,50.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00176,93,C00374,DS_03,2026-01-24,Fruits & Vegetables,Safal Frozen - Sweet Corn,1,0,True,False,152.0,152.0,0.0,152.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00177,1481,C00241,DS_01,2026-01-11,Packaged Food,Nissin Cup Noodles Tangy Tomato,2,0,True,False,45.0,90.0,0.0,90.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00178,3698,C01382,DS_03,2026-01-05,Health & Hygiene,Moov Pain Relief Specialist,1,1,False,False,71.0,71.0,71.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00179,3244,C00462,DS_05,2026-01-22,Paan Corner,Fiama Fresh Hand Wash,1,1,False,False,140.0,140.0,140.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00180,2651,C01154,DS_05,2026-01-10,Biscuits,Dukes Sour & Cream Onion Nibbles Baked,1,1,False,False,41.0,41.0,41.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00181,3239,C00998,DS_04,2026-01-05,Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,1,1,False,False,58.0,58.0,58.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00182,3255,C01669,DS_01,2026-01-30,Paan Corner,Himalaya Gentle Baby Bath,1,1,False,False,150.0,150.0,150.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00183,1809,C01289,DS_01,2026-01-18,Ice Cream & Desserts,The Whole Truth Double Cocoa Protein Bar No Sugar,2,2,False,False,90.0,180.0,180.0,0.0,23.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00184,1084,C01392,DS_03,2026-01-14,Munchies,Popular Essentials Black Brown Chana (Un-Polished),1,0,True,False,50.0,50.0,0.0,50.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00185,2706,C00887,DS_02,2026-01-28,Biscuits,The Bake Shop Maska & Multigrain Cheese Crackers,1,1,False,False,116.0,116.0,116.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00186,2327,C00952,DS_01,2026-01-07,Chocolates & Candies,Kitchens Of India Palak Paneer,1,1,False,False,91.0,91.0,91.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00187,1280,C00269,DS_01,2026-01-18,Beverages,Amul Butter - Pasteurised (School Pack),3,0,True,True,57.0,171.0,0.0,171.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00188,265,C01410,DS_01,2026-01-23,Cooking Essentials,Saffola Yummy Masala Noodles,3,0,True,False,20.0,60.0,0.0,60.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00189,2646,C01354,DS_01,2026-01-01,Biscuits,Open Secret Assorted Story Box,1,0,True,False,81.0,81.0,0.0,81.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00190,868,C00555,DS_04,2026-01-09,Munchies,Popular Essentials Green Moong Whole,1,0,True,False,75.0,75.0,0.0,75.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00191,3477,C00252,DS_03,2026-01-03,Home & Cleaning,Ariel Matic Top Load Detergent Washing Powder,1,1,False,False,225.0,225.0,225.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00192,797,C01416,DS_04,2026-01-16,Munchies,On1y Pepper Grinder,3,0,True,False,144.0,432.0,0.0,432.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00193,355,C01388,DS_02,2026-01-21,Cooking Essentials,24 Mantra Organic Masoor Dal - Split,1,1,False,False,88.0,88.0,88.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00194,2943,C01407,DS_04,2026-01-05,Personal Care,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,1,1,False,False,55.0,55.0,55.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00195,471,C00054,DS_01,2026-01-05,Cooking Essentials,Praakritik Organic Masoor Dal,2,2,False,False,116.0,232.0,232.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00196,582,C01540,DS_05,2026-01-14,Cooking Essentials,Everest Amchur Powder,1,0,True,False,41.0,41.0,0.0,41.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00197,2121,C00648,DS_01,2026-01-12,Ice Cream & Desserts,Ching's Chow Mein Hakka Noodles Masala,1,0,True,False,10.0,10.0,0.0,10.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00198,3161,C00437,DS_04,2026-01-04,Paan Corner,Colgate Zig Zag Toothbrush,1,1,False,False,120.0,120.0,120.0,0.0,22.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00199,649,C00948,DS_04,2026-01-21,Munchies,Saffola Veggie Twist Masala Oats,1,1,False,False,15.0,15.0,15.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00200,1061,C01529,DS_01,2026-01-24,Munchies,Satyam Poha Jada,3,0,True,False,32.0,96.0,0.0,96.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00201,2721,C01467,DS_01,2026-01-13,Biscuits,Britannia Bourbon Chocolate Cream Biscuits,2,0,True,True,34.0,68.0,0.0,68.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00202,3622,C00305,DS_04,2026-01-11,Home & Cleaning,Rin Detergent Bar,1,0,True,True,10.0,10.0,0.0,10.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00203,1750,C01758,DS_01,2026-01-05,Packaged Food,Zorabian Chicken Kheema Parathas,2,0,True,False,190.0,380.0,0.0,380.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00204,435,C01390,DS_04,2026-01-10,Cooking Essentials,Tong Garden Salted Cocktail Nuts,1,1,False,False,266.0,266.0,266.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00205,27,C01680,DS_04,2026-01-16,Fruits & Vegetables,Banana Elaichi,1,1,False,False,49.0,49.0,49.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00206,765,C01674,DS_04,2026-01-30,Munchies,Everest Shahi Paneer Masala,2,2,False,False,40.0,80.0,80.0,0.0,26.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00207,388,C00946,DS_05,2026-01-06,Cooking Essentials,Satyam Pulses Masur Dal,1,1,False,False,81.0,81.0,81.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00208,2394,C00065,DS_03,2026-01-25,Chocolates & Candies,Ching's Secret Green Chilli Sauce,2,0,True,False,81.0,162.0,0.0,162.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00209,351,C00131,DS_03,2026-01-16,Cooking Essentials,Popular Essentials Rozana Sona Masuri Raw Rice,1,1,False,False,312.0,312.0,312.0,0.0,19.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00210,1774,C01127,DS_05,2026-01-17,Ice Cream & Desserts,McCain Veggie Burger Patty,2,2,False,False,111.0,222.0,222.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00211,2466,C00164,DS_05,2026-01-10,Chocolates & Candies,The Laughing Cow Cheese Spread Plain,1,1,False,False,110.0,110.0,110.0,0.0,13.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00212,2037,C01188,DS_03,2026-01-29,Ice Cream & Desserts,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,1,0,True,False,38.0,38.0,0.0,38.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00213,661,C00186,DS_03,2026-01-02,Munchies,Fortune Rice Bran Health Oil (Jar),2,2,False,False,1039.0,2078.0,2078.0,0.0,25.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00214,2808,C01468,DS_04,2026-01-07,Personal Care,Old Spice Original Lather Shaving Cream,1,1,False,False,68.0,68.0,68.0,0.0,18.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00215,2560,C00481,DS_03,2026-01-10,"Meats, Fish & Eggs",Godrej Real Good Chicken Marinated Lollipop,3,0,True,False,180.0,540.0,0.0,540.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00216,2630,C00186,DS_03,2026-01-18,Biscuits,The Bake Shop Whole Wheat Oats Khari,2,2,False,False,61.0,122.0,122.0,0.0,16.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00217,385,C00613,DS_05,2026-01-13,Cooking Essentials,Dlicia Whip Topping Bottle,1,1,False,False,171.0,171.0,171.0,0.0,12.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00218,359,C01637,DS_04,2026-01-28,Cooking Essentials,Saffola Everyday Peppy Tomato Masala Oats,2,2,False,False,171.0,342.0,342.0,0.0,17.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00219,3442,C00994,DS_03,2026-01-06,Home & Cleaning,Surf Excel Stain Eraser,1,1,False,False,18.0,18.0,18.0,0.0,20.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00220,1369,C01789,DS_02,2026-01-18,Beverages,Go Cheese Pizza Blend Mozzarella + Cheddar,2,0,True,False,118.0,236.0,0.0,236.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00221,1018,C00466,DS_04,2026-01-15,Munchies,Sugarfree Gold Low Calorie Sweetner,1,1,False,False,175.0,175.0,175.0,0.0,8.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00222,1699,C01210,DS_01,2026-01-10,Packaged Food,Weikfield Tomato Salsa Instant Pasta,1,0,True,False,25.0,25.0,0.0,25.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00223,2332,C00337,DS_04,2026-01-01,Chocolates & Candies,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,2,2,False,False,48.0,96.0,96.0,0.0,15.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00224,3555,C00774,DS_03,2026-01-25,Home & Cleaning,Shubh kart - Tejas Twisted Cotton Wicks 1000n,1,1,False,False,28.0,28.0,28.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00225,959,C00678,DS_05,2026-01-07,Munchies,Puro Healthy Salt Crystal,3,3,False,False,125.0,375.0,375.0,0.0,14.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00226,3427,C01144,DS_03,2026-01-05,Paan Corner,Godrej No.1 Bathing Soap – Lime & Aloe Vera,3,0,True,False,84.0,252.0,0.0,252.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00227,50,C01212,DS_02,2026-01-18,Fruits & Vegetables,Baby Corn Peeled,1,0,True,False,29.0,29.0,0.0,29.0,,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
QCO-SCN-00228,1927,C00099,DS_01,2026-01-05,Ice Cream & Desserts,MTR 3 Minute Breakfast - Magic Masala Upma,2,2,False,False,25.0,50.0,50.0,0.0,21.0,SIMULATED_SCENARIO_NOT_ACTUAL_ORDER_HISTORY
