product_name,sku_rows,category_count,categories,min_mrp_rupees,max_mrp_rupees
Popular Essentials Red Poha,2,2,"Cooking Essentials, Munchies",45.0,45.0
Popular Essentials Red Rajma,2,2,"Cooking Essentials, Munchies",90.0,90.0
Popular Essentials Regular White Lobia,2,2,"Cooking Essentials, Munchies",70.0,70.0
Popular Essentials Rice Flour,2,2,"Cooking Essentials, Munchies",60.0,60.0
Popular Essentials Rozana Sona Masuri Raw Rice,2,2,"Cooking Essentials, Munchies",350.0,350.0
Popular Essentials Sabja/Basil Seeds,2,2,"Cooking Essentials, Munchies",60.0,60.0
Popular Essentials Sabudana,2,2,"Cooking Essentials, Munchies",60.0,60.0
Popular Essentials Salted Murmure,2,2,"Cooking Essentials, Munchies",70.0,70.0
Popular Essentials Samba Broken Wheat,2,2,"Cooking Essentials, Munchies",100.0,100.0
Popular Essentials Sattu Atta,2,2,"Cooking Essentials, Munchies",90.0,90.0
Popular Essentials Saunf/Fennel Seeds,2,2,"Cooking Essentials, Munchies",45.0,45.0
Popular Essentials Sona Masouri Raw Rice,2,2,"Cooking Essentials, Munchies",75.0,75.0
Popular Essentials Sona Masouri Steam Rice,2,2,"Cooking Essentials, Munchies",65.0,65.0
Popular Essentials Soya Beans,2,2,"Cooking Essentials, Munchies",80.0,80.0
Popular Essentials Star Anise,2,2,"Cooking Essentials, Munchies",70.0,70.0
Popular Essentials Sunflower Seeds,2,2,"Cooking Essentials, Munchies",25.0,25.0
Popular Essentials Tamarind,2,2,"Cooking Essentials, Munchies",150.0,150.0
Popular Essentials Urad Dal Split (Un-Polished),2,2,"Cooking Essentials, Munchies",85.0,85.0
Popular Essentials Urad Gola Black (Un-Polished),2,2,"Cooking Essentials, Munchies",80.0,80.0
Popular Essentials Urad Gola White(Un-Polished),2,2,"Cooking Essentials, Munchies",90.0,90.0
Popular Essentials White Peas (Un-Polished),2,2,"Cooking Essentials, Munchies",80.0,80.0
Popular Essentials White Til,2,2,"Cooking Essentials, Munchies",40.0,40.0
Praakritik Natural Desi Gir Cow A2 Ghee,2,2,"Cooking Essentials, Munchies",1450.0,1450.0
Praakritik Organic Basmati Rice,2,2,"Cooking Essentials, Munchies",170.0,170.0
Praakritik Organic Besan,2,2,"Cooking Essentials, Munchies",170.0,170.0
Praakritik Organic Chilka Moong Dal,2,2,"Cooking Essentials, Munchies",120.0,120.0
Praakritik Organic Extra Virgin Coconut Oil,2,2,"Cooking Essentials, Munchies",150.0,150.0
Praakritik Organic Garlic Powder,2,2,"Cooking Essentials, Munchies",110.0,110.0
Praakritik Organic Ginger Powder,2,2,"Cooking Essentials, Munchies",139.0,139.0
Praakritik Organic Indrayani Rice,2,2,"Cooking Essentials, Munchies",70.0,70.0
Praakritik Organic Jaggery,2,2,"Cooking Essentials, Munchies",160.0,160.0
Praakritik Organic Jowar Atta,2,2,"Cooking Essentials, Munchies",110.0,110.0
Praakritik Organic Kapli Wheat Atta,2,2,"Cooking Essentials, Munchies",165.0,165.0
Praakritik Organic Masoor Dal,2,2,"Cooking Essentials, Munchies",130.0,130.0
Praakritik Organic Natural Rock Salt,2,2,"Cooking Essentials, Munchies",60.0,60.0
Praakritik Organic Natural Wild Forest Honey,2,2,"Cooking Essentials, Munchies",160.0,160.0
Praakritik Organic Poha,2,2,"Cooking Essentials, Munchies",120.0,120.0
Praakritik Organic Raw Sugar,2,2,"Cooking Essentials, Munchies",90.0,90.0
Praakritik Organic Singhara Atta,2,2,"Cooking Essentials, Munchies",240.0,240.0
Praakritik Organic Tuvar Dal,2,2,"Cooking Essentials, Munchies",140.0,140.0
Praakritik Organic Yellow Moon Dal,2,2,"Cooking Essentials, Munchies",135.0,135.0
Praakritik Orrganic Cold Pressed Sesame Oil,2,2,"Cooking Essentials, Munchies",130.0,130.0
Prabhat Malai Paneer Pouch,2,2,"Beverages, Dairy, Bread & Batter",80.0,80.0
President Butter - Salted,2,2,"Beverages, Dairy, Bread & Batter",54.0,54.0
Pro Nature Organic Sonamasoori Brown Rice,2,2,"Cooking Essentials, Munchies",102.0,102.0
Puro Healthy Salt Crystal,2,2,"Cooking Essentials, Munchies",135.0,135.0
RRO Burrata Cheese,2,2,"Beverages, Dairy, Bread & Batter",250.0,250.0
RRO Cheddar Block Cheese,2,2,"Beverages, Dairy, Bread & Batter",295.0,295.0
RRO Fresh Ricotta,2,2,"Beverages, Dairy, Bread & Batter",275.0,275.0
RRO Goat Milk Fetta Cheee,2,2,"Beverages, Dairy, Bread & Batter",345.0,345.0
RRO Mascarpone Cheese,2,2,"Beverages, Dairy, Bread & Batter",355.0,355.0
RRO Mozzarella Block Cheese,2,2,"Beverages, Dairy, Bread & Batter",295.0,295.0
RRO Mozzarella Pizza Cheese,2,2,"Beverages, Dairy, Bread & Batter",275.0,275.0
RRO Primio Refined Groundnut (Jar),2,2,"Cooking Essentials, Munchies",490.0,490.0
RRO Primio Refined Groundnut Oil Pet Bottle,2,2,"Cooking Essentials, Munchies",255.0,255.0
RRO Sour Cream,2,2,"Beverages, Dairy, Bread & Batter",275.0,275.0
Revive Revive Liquid,2,2,"Paan Corner, Personal Care",71.0,71.0
Saffola 100% Pure Honey,2,2,"Cooking Essentials, Munchies",475.0,475.0
Saffola Active Oil,2,2,"Cooking Essentials, Munchies",210.0,210.0
Saffola Gold (Jar),2,2,"Cooking Essentials, Munchies",1240.0,1240.0
Saffola Gold Oil (Pouch),2,2,"Cooking Essentials, Munchies",215.0,215.0
Saffola Gold Refined Cooking Oil (Jar),2,2,"Cooking Essentials, Munchies",485.0,485.0
Saffola Soya Chunks Mealmaker,2,2,"Cooking Essentials, Munchies",50.0,50.0
Santoor Almond Soft With Sandal & Almond Milk,2,2,"Paan Corner, Personal Care",180.0,180.0
Santoor Total Skin Care Soap With Sandal & Turmeric,2,2,"Paan Corner, Personal Care",180.0,180.0
Satyam Chilli  Bedgi,2,2,"Cooking Essentials, Munchies",82.0,82.0
Satyam Khobra,2,2,"Cooking Essentials, Munchies",113.0,113.0
Satyam Makhana,2,2,"Cooking Essentials, Munchies",208.0,208.0
Satyam Nighties Spices  Chilli Bore,2,2,"Cooking Essentials, Munchies",89.0,89.0
Satyam Nighties Spices  Chilli Kashmiri,2,2,"Cooking Essentials, Munchies",102.0,102.0
Satyam Nighties Spices  Chilli Pandi,2,2,"Cooking Essentials, Munchies",56.0,56.0
Satyam Poha Jada,2,2,"Cooking Essentials, Munchies",35.0,35.0
Satyam Puffed Rice Kurmura (A),2,2,"Cooking Essentials, Munchies",43.0,43.0
Satyam Puffed Rice Kurmura (R),2,2,"Cooking Essentials, Munchies",23.0,23.0
Satyam Pulses Masur Dal,2,2,"Cooking Essentials, Munchies",87.0,87.0
Satyam Singdana,2,2,"Cooking Essentials, Munchies",119.0,119.0
Satyam Thin Poha Patla,2,2,"Cooking Essentials, Munchies",38.0,38.0
Savlon Herbal Sensitive Liquid Handwash Refill Pouch,2,2,"Paan Corner, Personal Care",115.0,115.0
Savlon Moisture Shield Germ Protection Handwash Refill (Buy 1 Get 1 Free),2,2,"Paan Corner, Personal Care",189.0,189.0
Scalpe Pro Anti dandruff Shampoo 100ml,2,2,"Paan Corner, Personal Care",185.0,185.0
Sebamed Anti - Dandruff Shampoo,2,2,"Paan Corner, Personal Care",600.0,600.0
Sebamed Cleansing Bar,2,2,"Paan Corner, Personal Care",99.0,99.0
Sensodyne Sensitive Fresh Gel Toothpaste,2,2,"Paan Corner, Personal Care",115.0,115.0
Set Wet Deodrant Charm Avatar,2,2,"Paan Corner, Personal Care",199.0,199.0
Set Wet Style Vertical Hold Hair Gel,2,2,"Paan Corner, Personal Care",50.0,50.0
Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,2,2,"Paan Corner, Personal Care",199.0,199.0
Smith & Jones Garlic & Herbs Masala Mix,2,2,"Cooking Essentials, Munchies",99.0,99.0
Smith & Jones Italian Spices Masala Mix,2,2,"Cooking Essentials, Munchies",99.0,99.0
Smith & Jones Mutter Paneer Masala,2,2,"Cooking Essentials, Munchies",42.0,42.0
Smith & Jones Peri Peri Masala,2,2,"Cooking Essentials, Munchies",99.0,99.0
Smith & Jones Shahi Paneer Masala Mix,2,2,"Cooking Essentials, Munchies",44.0,44.0
So Good Almond Milk - Natural Unsweetened,2,2,"Beverages, Dairy, Bread & Batter",70.0,70.0
Sugarfree Natura Low Calorie Sweetner,2,2,"Cooking Essentials, Munchies",300.0,300.0
Sugarfree Natural Green Stevia Leaves Zero Calorie,2,2,"Cooking Essentials, Munchies",75.0,75.0
Sugarlite 50% Less Calories Sugar Pouch,2,2,"Cooking Essentials, Munchies",99.0,99.0
Suhana Biryani Masala,2,2,"Cooking Essentials, Munchies",66.0,66.0
Suhana Mutton Gravy Mix,2,2,"Cooking Essentials, Munchies",45.0,45.0
Suhana Paneer Tikka Masala Mix,2,2,"Cooking Essentials, Munchies",40.0,40.0
Sundrop Super Lite Advanced - Sunflower Oil,2,2,"Cooking Essentials, Munchies",215.0,215.0
Sunsilk Stunning Black Shine Shampoo,2,2,"Paan Corner, Personal Care",555.0,555.0
Super Saver Kolam Rice Sortex Clean,2,2,"Cooking Essentials, Munchies",700.0,700.0
Tata Salt,2,2,"Cooking Essentials, Munchies",24.0,24.0
Tata Salt Lite,2,2,"Cooking Essentials, Munchies",40.0,40.0
Tata Sampann High Protein Kali Urad,2,2,"Cooking Essentials, Munchies",91.0,91.0
Tata Sampann High Protien Chana Dal - Split,2,2,"Cooking Essentials, Munchies",64.0,64.0
Tata Sampann High Protien Kabuli Chana,2,2,"Cooking Essentials, Munchies",94.0,94.0
Tata Sampann High Protien Toor Dal - Split,2,2,"Cooking Essentials, Munchies",91.0,91.0
Tata Sampann Masoor Dal Stand,2,2,"Cooking Essentials, Munchies",150.0,150.0
Tata Sampann Moong Chilka,2,2,"Cooking Essentials, Munchies",88.0,88.0
Tata Sampann Moong Dal Split,2,2,"Cooking Essentials, Munchies",180.0,180.0
Tata Sampann Poha,2,2,"Cooking Essentials, Munchies",44.0,44.0
Tata Sampann Unpolished Chana Dal,2,2,"Cooking Essentials, Munchies",95.0,95.0
Tata Sampann Unpolished Moong Dal,2,2,"Cooking Essentials, Munchies",92.0,92.0
Tata Sampann Unpolished Rajma (Chitra),2,2,"Cooking Essentials, Munchies",134.0,134.0
Tata Sampann Unpolished Toor Dal/Arhar Dal,2,2,"Cooking Essentials, Munchies",179.0,179.0
Tata Sampann Unpolished Urad Whole,2,2,"Cooking Essentials, Munchies",101.0,101.0
Tata Sampann Urad Dal Split,2,2,"Cooking Essentials, Munchies",94.0,94.0
Tata Sampann kabuli chana,2,2,"Cooking Essentials, Munchies",185.0,185.0
Tata Tea Gold,2,2,"Cooking Essentials, Munchies",35.0,35.0
The Bake Shop Bread Crumbs,2,2,"Cooking Essentials, Munchies",50.0,50.0
The Bake Shop Burger Buns,2,2,"Beverages, Dairy, Bread & Batter",20.0,20.0
The Bake Shop Foot Long,2,2,"Beverages, Dairy, Bread & Batter",40.0,40.0
The Bake Shop Multi Grain Bread,2,2,"Beverages, Dairy, Bread & Batter",65.0,65.0
The Bake Shop Pizza Base,2,2,"Beverages, Dairy, Bread & Batter",30.0,30.0
The Bake Shop Pizza Base Whole Wheat,2,2,"Beverages, Dairy, Bread & Batter",30.0,30.0
The Bake Shop Premium White Sandwich Bread,2,2,"Beverages, Dairy, Bread & Batter",30.0,30.0
The Bake Shop Whole Wheat Bread,2,2,"Beverages, Dairy, Bread & Batter",40.0,40.0
The Bake Shop Whole Wheat Ladi Pav,2,2,"Beverages, Dairy, Bread & Batter",40.0,40.0
The Laughing Cow Cheese Cubes,2,2,"Beverages, Dairy, Bread & Batter",150.0,150.0
The Laughing Cow Cheese Slices,2,2,"Beverages, Dairy, Bread & Batter",155.0,155.0
The Laughing Cow Plain Processed Cheese Block,2,2,"Beverages, Dairy, Bread & Batter",150.0,150.0
TilSona Til Oil,2,2,"Cooking Essentials, Munchies",180.0,180.0
Tong Garden Salted Cocktail Nuts,2,2,"Cooking Essentials, Munchies",295.0,295.0
Tong Garden Wasabi Coated Greenpeas Tin,2,2,"Cooking Essentials, Munchies",200.0,200.0
Tresemme Keratin Smooth Conditioner,2,2,"Paan Corner, Personal Care",380.0,380.0
Vaseline Intensive Care Aloe Fresh,2,2,"Paan Corner, Personal Care",225.0,225.0
Vaseline Intensive Care Deep Moisture Body Lotion,2,2,"Paan Corner, Personal Care",325.0,325.0
Vaseline Original Skin Protecting Jelly,2,2,"Paan Corner, Personal Care",125.0,125.0
Vaseline Skin Protecting Jelly,2,2,"Paan Corner, Personal Care",79.0,79.0
Veet Full Body Waxing Kit,2,2,"Paan Corner, Personal Care",235.0,235.0
Weikfield Baking Soda,2,2,"Cooking Essentials, Munchies",30.0,30.0
Weikfield Cocoa Powder,2,2,"Cooking Essentials, Munchies",70.0,70.0
Weikfield Cooker Cake Mix - Chocolate,2,2,"Cooking Essentials, Munchies",95.0,95.0
Weikfield Cooker Cake Mix - Vanilla,2,2,"Cooking Essentials, Munchies",95.0,95.0
Weikfield Drinking Chocolate Powder,2,2,"Cooking Essentials, Munchies",65.0,65.0
Weikfield Falooda Mix - Kesar Pista,2,2,"Cooking Essentials, Munchies",49.0,49.0
Weikfield Falooda Mix - Mango,2,2,"Cooking Essentials, Munchies",49.0,49.0
Weikfield Vanilla Custard Powder,2,2,"Cooking Essentials, Munchies",142.0,142.0
Weikfield Vanilla Flavoured Custard Powder,2,2,"Cooking Essentials, Munchies",37.0,37.0
Weikfield Veg Jelly Crystals - Mango,2,2,"Cooking Essentials, Munchies",45.0,45.0
Weikfield Veg Jelly Crystals - Orange,2,2,"Cooking Essentials, Munchies",45.0,45.0
Weikfield Veg Jelly Crystals - Raspberry,2,2,"Cooking Essentials, Munchies",45.0,45.0
Weikfield Veg Jelly Crystals - Strawberry,2,2,"Cooking Essentials, Munchies",45.0,45.0
Woodward's Gripe Water,2,2,"Paan Corner, Personal Care",75.0,75.0
Woodwards Gripe Water,2,2,"Paan Corner, Personal Care",50.0,50.0
iD Curd Cup,2,2,"Beverages, Dairy, Bread & Batter",60.0,60.0
iD Curd Pouch,2,2,"Beverages, Dairy, Bread & Batter",35.0,35.0
iD Natural Paneer,2,2,"Beverages, Dairy, Bread & Batter",105.0,105.0
